METER_NO,TASK,REASON
021198009966,Connect,09.04.2024 16:27:28 da haqdor: -173821.17
021180015335,Connect,09.04.2024 16:27:28 da haqdor: -90935.01
021198137549,Connect,09.04.2024 16:27:28 da haqdor: -12040.63
111200177786,Disconnect,09.04.2024 16:27:29 da qarzdor: 36340.36
111190082192,Disconnect,09.04.2024 16:27:29 da qarzdor: 131485.8
111200776442,Connect,09.04.2024 16:27:29 da haqdor: -99486.42
111200914537,Disconnect,09.04.2024 16:27:29 da qarzdor: 219393.85
111200008539,Connect,09.04.2024 16:27:29 da haqdor: -32784.14
111200060815,Disconnect,09.04.2024 16:27:29 da qarzdor: 646375.96
EX-3529499,Connect,09.04.2024 16:27:29 da haqdor: -4556.81
111200015954,Connect,09.04.2024 16:27:29 da haqdor: -72073.5
111200313173,Connect,09.04.2024 16:27:29 da haqdor: -76431.37
111200442890,Disconnect,09.04.2024 16:27:29 da qarzdor: 3648.23
111200073871,Disconnect,09.04.2024 16:27:29 da qarzdor: 20387.04
111200009888,Connect,09.04.2024 16:27:29 da haqdor: -27542.88
111200319985,Disconnect,09.04.2024 16:27:29 da qarzdor: 443380.56
111200577766,Disconnect,09.04.2024 16:27:29 da qarzdor: 161413.29
EX-3564999,Connect,09.04.2024 16:27:29 da haqdor: -42919.01
111200020501,Connect,09.04.2024 16:27:30 da haqdor: -38001.17
121205206784,Connect,09.04.2024 16:27:30 da haqdor: -42392.45
121206174639,Connect,09.04.2024 16:27:30 da haqdor: -49672.29
021180067522,Connect,09.04.2024 16:27:30 da haqdor: -15082.48
121206104083,Connect,09.04.2024 16:27:30 da haqdor: -19847.88
111200891537,Connect,09.04.2024 16:27:30 da haqdor: -29432.88
121205128323,Connect,09.04.2024 16:27:30 da haqdor: -21408.51
201840003139,Connect,09.04.2024 16:27:30 da haqdor: -350913.44
111200796871,Disconnect,09.04.2024 16:27:30 da qarzdor: 76349.97
EX-2136535,Connect,09.04.2024 16:27:30 da haqdor: -58751.16
123200474202,Connect,09.04.2024 16:27:30 da haqdor: -195023.15
021190898360,Connect,09.04.2024 16:27:30 da haqdor: -180261.68
EX-2934635,Connect,09.04.2024 16:27:30 da haqdor: -167133.51
123200431590,Connect,09.04.2024 16:27:30 da haqdor: -37070.41
121205615235,Connect,09.04.2024 16:27:30 da haqdor: -10858.62
EX-2225862,Connect,09.04.2024 16:27:31 da haqdor: -96298.64
121206119526,Connect,09.04.2024 16:27:31 da haqdor: -79555.16
EX-2406506,Connect,09.04.2024 16:27:31 da haqdor: -20379.56
111200359676,Connect,09.04.2024 16:27:31 da haqdor: -9245
111190054893,Disconnect,09.04.2024 16:27:31 da qarzdor: 1711.96
121206552390,Connect,09.04.2024 16:27:31 da haqdor: -76395.73
121206738574,Connect,09.04.2024 16:27:31 da haqdor: -41528.88
111190008302,Disconnect,09.04.2024 16:27:31 da qarzdor: 2012937.69
111200479794,Disconnect,09.04.2024 16:27:31 da qarzdor: 26530.14
111210864099,Connect,09.04.2024 16:27:31 da haqdor: -37226.19
121206746068,Disconnect,09.04.2024 16:27:31 da qarzdor: 1270724.15
EX-2515517,Connect,09.04.2024 16:27:31 da haqdor: -32206.74
111210405474,Connect,09.04.2024 16:27:31 da haqdor: -13796.1
EX-3493042,Connect,09.04.2024 16:27:31 da haqdor: -81146.15
111200407769,Connect,09.04.2024 16:27:31 da haqdor: -82031.81
111200035340,Disconnect,09.04.2024 16:27:31 da qarzdor: 4522.73
021180058070,Connect,09.04.2024 16:27:31 da haqdor: -27683.39
111190116815,Connect,09.04.2024 16:27:31 da haqdor: -68042.45
121205501167,Connect,09.04.2024 16:27:31 da haqdor: -48354.72
121205009436,Connect,09.04.2024 16:27:32 da haqdor: -10290.94
121205469945,Connect,09.04.2024 16:27:32 da haqdor: -28739.7
111200436449,Disconnect,09.04.2024 16:27:32 da qarzdor: 34155.6
111190232512,Connect,09.04.2024 16:27:32 da haqdor: -96046.96
111200737495,Connect,09.04.2024 16:27:32 da haqdor: -3649.94
111200630887,Connect,09.04.2024 16:27:32 da haqdor: -61972.81
111200351723,Connect,09.04.2024 16:27:32 da haqdor: -33952.13
111210218095,Connect,09.04.2024 16:27:32 da haqdor: -67448.64
111200742762,Connect,09.04.2024 16:27:32 da haqdor: -8293.32
111200515862,Connect,09.04.2024 16:27:32 da haqdor: -47608.76
021180025941,Connect,09.04.2024 16:27:32 da haqdor: -11075.64
111210026059,Disconnect,09.04.2024 16:27:32 da qarzdor: 34179.18
111210163582,Disconnect,09.04.2024 16:27:32 da qarzdor: 20070.41
021190312948,Connect,09.04.2024 16:27:32 da haqdor: -69546.96
111210356995,Connect,09.04.2024 16:27:32 da haqdor: -93573.9
111210197097,Disconnect,09.04.2024 16:27:32 da qarzdor: 21147.31
121206259688,Connect,09.04.2024 16:27:32 da haqdor: -21507.56
111200561585,Connect,09.04.2024 16:27:33 da haqdor: -9575.92
111190132168,Connect,09.04.2024 16:27:33 da haqdor: -31257.6
121206234968,Connect,09.04.2024 16:27:33 da haqdor: -13986.3
111200911756,Connect,09.04.2024 16:27:33 da haqdor: -22899.1
021191001870,Connect,09.04.2024 16:27:33 da haqdor: -3325.45
021180182183,Connect,09.04.2024 16:27:33 da haqdor: -96162.06
121205342268,Connect,09.04.2024 16:27:33 da haqdor: -11413.77
021190252984,Connect,09.04.2024 16:27:33 da haqdor: -46619.53
111190312696,Connect,09.04.2024 16:27:33 da haqdor: -17495.1
201930024913,Connect,09.04.2024 16:27:33 da haqdor: -45398.1
111200229859,Connect,09.04.2024 16:27:33 da haqdor: -40261.3
111200027578,Disconnect,09.04.2024 16:27:33 da qarzdor: 30865.72
111190004698,Disconnect,09.04.2024 16:27:33 da qarzdor: 866.97
121205598168,Connect,09.04.2024 16:27:33 da haqdor: -64935.34
EX-3399999,Connect,09.04.2024 16:27:33 da haqdor: -49709.84
111190050573,Disconnect,09.04.2024 16:27:33 da qarzdor: 398.97
121205064245,Connect,09.04.2024 16:27:33 da haqdor: -4837.01
113210027639,Connect,09.04.2024 16:27:34 da haqdor: -16372.37
121205263399,Connect,09.04.2024 16:27:34 da haqdor: -5663.84
111210719711,Disconnect,09.04.2024 16:27:34 da qarzdor: 20835.23
111190148690,Connect,09.04.2024 16:27:34 da haqdor: -18427.22
111210118914,Disconnect,09.04.2024 16:27:34 da qarzdor: 612786
111210689522,Disconnect,09.04.2024 16:27:34 da qarzdor: 104979.12
111190065276,Disconnect,09.04.2024 16:27:34 da qarzdor: 1152
021190581397,Disconnect,09.04.2024 16:27:34 da qarzdor: 14720.92
111210301170,Connect,09.04.2024 16:27:34 da haqdor: -71629.33
021190594734,Connect,09.04.2024 16:27:34 da haqdor: -18187.95
111210457449,Disconnect,09.04.2024 16:27:34 da qarzdor: 36012.1
111210183532,Disconnect,09.04.2024 16:27:34 da qarzdor: 35185.51
111210790708,Disconnect,09.04.2024 16:27:34 da qarzdor: 852417.36
021190622991,Disconnect,09.04.2024 16:27:34 da qarzdor: 8031.96
113210022994,Connect,09.04.2024 16:27:34 da haqdor: -58438.09
021180112822,Connect,09.04.2024 16:27:34 da haqdor: -61020
021198037016,Connect,09.04.2024 16:27:34 da haqdor: -2107
121205016952,Connect,09.04.2024 16:27:34 da haqdor: -98426.86
111210792837,Disconnect,09.04.2024 16:27:34 da qarzdor: 678836.75
111190081014,Disconnect,09.04.2024 16:27:35 da qarzdor: 2640.83
111190013981,Connect,09.04.2024 16:27:35 da haqdor: -12325
EX-3564869,Disconnect,09.04.2024 16:27:35 da qarzdor: 3094.57
EX-2248459,Connect,09.04.2024 16:27:35 da haqdor: -193543.48
111210004555,Connect,09.04.2024 16:27:35 da haqdor: -129345.51
111200688303,Connect,09.04.2024 16:27:35 da haqdor: -6669.49
111200144410,Connect,09.04.2024 16:27:35 da haqdor: -94717.54
121205503264,Connect,09.04.2024 16:27:35 da haqdor: -61094.02
EX-2740856,Connect,09.04.2024 16:27:35 da haqdor: -89495.79
021180127837,Connect,09.04.2024 16:27:35 da haqdor: -35732.75
111190049956,Disconnect,09.04.2024 16:27:35 da qarzdor: 226596.62
121205267310,Connect,09.04.2024 16:27:35 da haqdor: -47409.19
021190576592,Connect,09.04.2024 16:27:35 da haqdor: -3026.47
111190318488,Connect,09.04.2024 16:27:35 da haqdor: -77579.79
EX-3219843,Connect,09.04.2024 16:27:35 da haqdor: -48824.91
EX-2753031,Connect,09.04.2024 16:27:35 da haqdor: -45039.72
111200903957,Connect,09.04.2024 16:27:36 da haqdor: -105757.87
EX-2576189,Connect,09.04.2024 16:27:36 da haqdor: -99588.27
121206055426,Connect,09.04.2024 16:27:36 da haqdor: -15219.59
EX-3573757,Connect,09.04.2024 16:27:36 da haqdor: -109091.04
113230185907,Connect,09.04.2024 16:27:36 da haqdor: -46921.1
021190607898,Disconnect,09.04.2024 16:27:36 da qarzdor: 18032.77
EX-2836738,Connect,09.04.2024 16:27:36 da haqdor: -4158.13
111210806539,Disconnect,09.04.2024 16:27:36 da qarzdor: 70077.8
121205020578,Connect,09.04.2024 16:27:36 da haqdor: -48003.89
111210616335,Connect,09.04.2024 16:27:36 da haqdor: -59504
021198014921,Connect,09.04.2024 16:27:36 da haqdor: -25544.28
EX-3571346,Disconnect,09.04.2024 16:27:36 da qarzdor: 1126.98
021180055829,Connect,09.04.2024 16:27:36 da haqdor: -20205.75
111200279757,Connect,09.04.2024 16:27:36 da haqdor: -21340
111200016373,Disconnect,09.04.2024 16:27:36 da qarzdor: 60819.47
EX-3452493,Connect,09.04.2024 16:27:36 da haqdor: -145937.8
121206920894,Connect,09.04.2024 16:27:36 da haqdor: -3116
111200953397,Disconnect,09.04.2024 16:27:36 da qarzdor: 32193.14
121206474731,Connect,09.04.2024 16:27:36 da haqdor: -49535
111190014053,Disconnect,09.04.2024 16:27:37 da qarzdor: 1669.3
111200975271,Disconnect,09.04.2024 16:27:37 da qarzdor: 137195.42
121205481022,Connect,09.04.2024 16:27:37 da haqdor: -83991.84
121205588310,Connect,09.04.2024 16:27:37 da haqdor: -8349.3
021211178325,Connect,09.04.2024 16:27:37 da haqdor: -11916.39
111190006003,Connect,09.04.2024 16:27:37 da haqdor: -18079.97
121205482762,Connect,09.04.2024 16:27:37 da haqdor: -45875
121206836810,Connect,09.04.2024 16:27:37 da haqdor: -29184.56
111190092377,Connect,09.04.2024 16:27:37 da haqdor: -9536.82
EX-2484445,Connect,09.04.2024 16:27:37 da haqdor: -72465.5
EX-2374531,Disconnect,09.04.2024 16:27:37 da qarzdor: 236.8
121206586003,Connect,09.04.2024 16:27:37 da haqdor: -131946.47
EX-2586508,Connect,09.04.2024 16:27:37 da haqdor: -14214.01
111200019280,Connect,09.04.2024 16:27:37 da haqdor: -49034.46
121206805088,Connect,09.04.2024 16:27:37 da haqdor: -99476.98
121205602392,Connect,09.04.2024 16:27:37 da haqdor: -9857.17
EX-2333193,Connect,09.04.2024 16:27:37 da haqdor: -49098.69
121205206009,Connect,09.04.2024 16:27:37 da haqdor: -19027.19
111190368396,Connect,09.04.2024 16:27:37 da haqdor: -27028.76
121205167172,Connect,09.04.2024 16:27:38 da haqdor: -16966.2
EX-2673407,Connect,09.04.2024 16:27:38 da haqdor: -149510.5
111190050729,Connect,09.04.2024 16:27:38 da haqdor: -6848.24
111190392706,Disconnect,09.04.2024 16:27:38 da qarzdor: 21699.04
111210739441,Connect,09.04.2024 16:27:38 da haqdor: -68044.79
EX-2131190,Connect,09.04.2024 16:27:38 da haqdor: -81222.85
111210235342,Connect,09.04.2024 16:27:38 da haqdor: -33321.29
111190099286,Connect,09.04.2024 16:27:38 da haqdor: -42123.99
EX-2110008,Connect,09.04.2024 16:27:38 da haqdor: -24981.5
111200608683,Connect,09.04.2024 16:27:38 da haqdor: -46749.28
EX-2419869,Connect,09.04.2024 16:27:38 da haqdor: -22241
EX-2407259,Connect,09.04.2024 16:27:38 da haqdor: -9510.73
111220062524,Connect,09.04.2024 16:27:38 da haqdor: -10417.71
111210385006,Connect,09.04.2024 16:27:38 da haqdor: -92899.38
111210763223,Disconnect,09.04.2024 16:27:38 da qarzdor: 6692.63
121206023751,Connect,09.04.2024 16:27:38 da haqdor: -81835.37
021190290867,Connect,09.04.2024 16:27:38 da haqdor: -12392.9
121206332427,Connect,09.04.2024 16:27:38 da haqdor: -48699.2
121205267212,Connect,09.04.2024 16:27:38 da haqdor: -98404.94
111210118539,Disconnect,09.04.2024 16:27:39 da qarzdor: 494476.15
121206492094,Connect,09.04.2024 16:27:39 da haqdor: -43681.02
021218327594,Connect,09.04.2024 16:27:39 da haqdor: -83934.67
111200384853,Connect,09.04.2024 16:27:39 da haqdor: -124536.17
EX-2405798,Connect,09.04.2024 16:27:39 da haqdor: -66176.95
EX-3380851,Connect,09.04.2024 16:27:39 da haqdor: -120389.38
121205427741,Connect,09.04.2024 16:27:39 da haqdor: -83326.8
121206489705,Connect,09.04.2024 16:27:39 da haqdor: -14062.5
121206156828,Connect,09.04.2024 16:27:39 da haqdor: -110300
021180164903,Connect,09.04.2024 16:27:39 da haqdor: -107390.26
111210250702,Connect,09.04.2024 16:27:39 da haqdor: -182353.6
021190686161,Connect,09.04.2024 16:27:39 da haqdor: -189807.16
121206241429,Disconnect,09.04.2024 16:27:39 da qarzdor: 7417.43
121205379018,Connect,09.04.2024 16:27:39 da haqdor: -28995.7
111210825049,Disconnect,09.04.2024 16:27:39 da qarzdor: 11605.97
021190804488,Connect,09.04.2024 16:27:39 da haqdor: -83479.23
121206450289,Disconnect,09.04.2024 16:27:39 da qarzdor: 2076.71
111210178972,Connect,09.04.2024 16:27:39 da haqdor: -38534.48
121205387140,Connect,09.04.2024 16:27:39 da haqdor: -122053.41
111210671484,Disconnect,09.04.2024 16:27:39 da qarzdor: 728604.67
111200759260,Connect,09.04.2024 16:27:39 da haqdor: -33914.49
111210377897,Connect,09.04.2024 16:27:40 da haqdor: -5287.79
121206725432,Connect,09.04.2024 16:27:40 da haqdor: -15011.72
111220173010,Disconnect,09.04.2024 16:27:40 da qarzdor: 1830.96
111210163651,Connect,09.04.2024 16:27:40 da haqdor: -18698.69
111190007428,Disconnect,09.04.2024 16:27:40 da qarzdor: 2236.1
121205176097,Connect,09.04.2024 16:27:40 da haqdor: -145478
121206175172,Connect,09.04.2024 16:27:40 da haqdor: -18423.98
111200091324,Connect,09.04.2024 16:27:40 da haqdor: -53380.47
121205234083,Connect,09.04.2024 16:27:40 da haqdor: -67058.22
111200176623,Disconnect,09.04.2024 16:27:40 da qarzdor: 86715
113210090438,Connect,09.04.2024 16:27:40 da haqdor: -140438.16
111190094609,Connect,09.04.2024 16:27:40 da haqdor: -17084.57
121205630261,Connect,09.04.2024 16:27:40 da haqdor: -32565.75
111200736867,Connect,09.04.2024 16:27:40 da haqdor: -3827.3
121205888446,Connect,09.04.2024 16:27:40 da haqdor: -5973.32
121205713044,Connect,09.04.2024 16:27:40 da haqdor: -48926.96
111210350474,Connect,09.04.2024 16:27:40 da haqdor: -30190
021198275090,Connect,09.04.2024 16:27:40 da haqdor: -44024.51
121206950498,Connect,09.04.2024 16:27:40 da haqdor: -38487.81
111200066451,Connect,09.04.2024 16:27:40 da haqdor: -27667.31
EX-2407670,Connect,09.04.2024 16:27:40 da haqdor: -34791.08
EX-2422853,Connect,09.04.2024 16:27:40 da haqdor: -104472.4
121205030411,Connect,09.04.2024 16:27:41 da haqdor: -105303.87
EX-2110184,Connect,09.04.2024 16:27:41 da haqdor: -47733.95
111200891408,Connect,09.04.2024 16:27:41 da haqdor: -29298.77
121206122574,Connect,09.04.2024 16:27:41 da haqdor: -69825.57
EX-3367593,Connect,09.04.2024 16:27:41 da haqdor: -4072.05
EX-2681381,Connect,09.04.2024 16:27:41 da haqdor: -30274.21
111200612679,Disconnect,09.04.2024 16:27:41 da qarzdor: 1899370.33
111200332683,Disconnect,09.04.2024 16:27:41 da qarzdor: 3864.61
121205987760,Connect,09.04.2024 16:27:41 da haqdor: -70033.75
EX-2919121,Disconnect,09.04.2024 16:27:41 da qarzdor: 1632.87
EX-2222177,Connect,09.04.2024 16:27:41 da haqdor: -198345.7
111200059617,Disconnect,09.04.2024 16:27:41 da qarzdor: 838270.88
111200023281,Connect,09.04.2024 16:27:41 da haqdor: -14219.24
111200084296,Connect,09.04.2024 16:27:41 da haqdor: -30860.86
111200014674,Connect,09.04.2024 16:27:41 da haqdor: -23537.44
EX-3496441,Disconnect,09.04.2024 16:27:41 da qarzdor: 687.88
121206761899,Connect,09.04.2024 16:27:41 da haqdor: -24183.25
121205895600,Connect,09.04.2024 16:27:41 da haqdor: -11683
121206437504,Connect,09.04.2024 16:27:41 da haqdor: -104465
111190236909,Connect,09.04.2024 16:27:41 da haqdor: -88267.13
111200803925,Connect,09.04.2024 16:27:42 da haqdor: -35145.73
121206309193,Connect,09.04.2024 16:27:42 da haqdor: -4870
121206305659,Connect,09.04.2024 16:27:42 da haqdor: -50198.43
121205730007,Connect,09.04.2024 16:27:42 da haqdor: -93315.72
021218327507,Connect,09.04.2024 16:27:42 da haqdor: -8003.23
021190893518,Connect,09.04.2024 16:27:42 da haqdor: -76415.7
EX-2289692,Connect,09.04.2024 16:27:42 da haqdor: -87108.6
111210694308,Disconnect,09.04.2024 16:27:42 da qarzdor: 76585.22
121206556934,Connect,09.04.2024 16:27:42 da haqdor: -4916.4
111210750720,Disconnect,09.04.2024 16:27:42 da qarzdor: 15431.56
EX-2249965,Connect,09.04.2024 16:27:42 da haqdor: -224274.95
121206603483,Connect,09.04.2024 16:27:42 da haqdor: -92330
111190203316,Connect,09.04.2024 16:27:42 da haqdor: -35479.23
123200402101,Connect,09.04.2024 16:27:42 da haqdor: -175986.29
111220061776,Connect,09.04.2024 16:27:42 da haqdor: -2854.94
121206375858,Connect,09.04.2024 16:27:42 da haqdor: -79402.7
021190755960,Connect,09.04.2024 16:27:42 da haqdor: -19229.47
121205107152,Connect,09.04.2024 16:27:42 da haqdor: -107787.11
111190168345,Connect,09.04.2024 16:27:42 da haqdor: -6996.7
113210015202,Connect,09.04.2024 16:27:42 da haqdor: -108199.09
021180089370,Connect,09.04.2024 16:27:43 da haqdor: -23530
111190093334,Connect,09.04.2024 16:27:43 da haqdor: -28521.8
021190255204,Connect,09.04.2024 16:27:43 da haqdor: -27571.88
EX-2380344,Connect,09.04.2024 16:27:43 da haqdor: -37231.67
111210081287,Disconnect,09.04.2024 16:27:43 da qarzdor: 15029.4
111190046294,Disconnect,09.04.2024 16:27:43 da qarzdor: 954865.47
111200611511,Connect,09.04.2024 16:27:43 da haqdor: -34935.35
021218356001,Disconnect,09.04.2024 16:27:43 da qarzdor: 917.88
111190155604,Connect,09.04.2024 16:27:43 da haqdor: -31398.1
021221180634,Connect,09.04.2024 16:27:43 da haqdor: -98186.36
021190259780,Connect,09.04.2024 16:27:43 da haqdor: -246672.54
121205565014,Connect,09.04.2024 16:27:43 da haqdor: -27127.16
111210558173,Connect,09.04.2024 16:27:43 da haqdor: -9491.86
021211165671,Connect,09.04.2024 16:27:43 da haqdor: -11339
021190555979,Connect,09.04.2024 16:27:43 da haqdor: -10026.94
111210062004,Disconnect,09.04.2024 16:27:43 da qarzdor: 50376.46
021191008120,Connect,09.04.2024 16:27:43 da haqdor: -99244.3
111210607312,Connect,09.04.2024 16:27:44 da haqdor: -145053.3
111210422937,Disconnect,09.04.2024 16:27:44 da qarzdor: 1300.47
111190101381,Connect,09.04.2024 16:27:44 da haqdor: -73453.32
121205104661,Connect,09.04.2024 16:27:44 da haqdor: -6867.5
121205185561,Connect,09.04.2024 16:27:44 da haqdor: -65397.83
111190008585,Disconnect,09.04.2024 16:27:44 da qarzdor: 16194.16
021230003269,Connect,09.04.2024 16:27:44 da haqdor: -274180.88
111210500763,Connect,09.04.2024 16:27:44 da haqdor: -81277.54
021190587277,Connect,09.04.2024 16:27:44 da haqdor: -142875.85
111210739916,Disconnect,09.04.2024 16:27:44 da qarzdor: 1678044.5
121205036894,Connect,09.04.2024 16:27:44 da haqdor: -149798.76
121205346182,Connect,09.04.2024 16:27:44 da haqdor: -211585.57
021198090568,Connect,09.04.2024 16:27:44 da haqdor: -26334.1
111200708188,Connect,09.04.2024 16:27:44 da haqdor: -170257.8
111190090468,Disconnect,09.04.2024 16:27:44 da qarzdor: 44298.46
111190403878,Disconnect,09.04.2024 16:27:44 da qarzdor: 80640.57
EX-2151243,Connect,09.04.2024 16:27:44 da haqdor: -13325.7
121206768253,Connect,09.04.2024 16:27:44 da haqdor: -21027.81
111190406146,Connect,09.04.2024 16:27:44 da haqdor: -59038.75
EX-2736899,Connect,09.04.2024 16:27:44 da haqdor: -92402.15
EX-2238508,Connect,09.04.2024 16:27:45 da haqdor: -72090.06
111190092622,Disconnect,09.04.2024 16:27:45 da qarzdor: 584.56
EX-3586272,Connect,09.04.2024 16:27:45 da haqdor: -36440.36
121205105980,Connect,09.04.2024 16:27:45 da haqdor: -24101.06
201943000204,Connect,09.04.2024 16:27:45 da haqdor: -27643.56
111200785993,Connect,09.04.2024 16:27:45 da haqdor: -67120.44
EX-3616127,Connect,09.04.2024 16:27:45 da haqdor: -41564.44
EX-2349170,Connect,09.04.2024 16:27:45 da haqdor: -37162.46
111190054799,Disconnect,09.04.2024 16:27:45 da qarzdor: 17492889.41
111210634642,Connect,09.04.2024 16:27:45 da haqdor: -46426.3
121205053261,Connect,09.04.2024 16:27:45 da haqdor: -35640.03
021211145863,Connect,09.04.2024 16:27:45 da haqdor: -77062.33
021230017901,Connect,09.04.2024 16:27:45 da haqdor: -5379.9
111210334119,Disconnect,09.04.2024 16:27:45 da qarzdor: 614440.81
121205190256,Connect,09.04.2024 16:27:45 da haqdor: -10291305.48
111210523525,Disconnect,09.04.2024 16:27:45 da qarzdor: 3551612.05
EX-2317059,Connect,09.04.2024 16:27:45 da haqdor: -26693.37
023190051708,Disconnect,09.04.2024 16:27:45 da qarzdor: 29238586.02
111190014234,Disconnect,09.04.2024 16:27:45 da qarzdor: 119649.21
021190978542,Connect,09.04.2024 16:27:45 da haqdor: -29573.96
021190992192,Connect,09.04.2024 16:27:46 da haqdor: -74871.89
111210163870,Connect,09.04.2024 16:27:46 da haqdor: -196603.98
111190146948,Connect,09.04.2024 16:27:46 da haqdor: -47173.4
121205325276,Connect,09.04.2024 16:27:46 da haqdor: -29688.2
111200261755,Disconnect,09.04.2024 16:27:46 da qarzdor: 342847.62
111200458241,Connect,09.04.2024 16:27:46 da haqdor: -34576.2
121206198119,Connect,09.04.2024 16:27:46 da haqdor: -17490.27
