METER_NO,TASK,REASON
111200819120,Connect,16.04.2024 17:32:21 da haqdor: -59684.56
111201027316,Connect,16.04.2024 17:32:21 da haqdor: -58229.95
111200961231,Connect,16.04.2024 17:32:21 da haqdor: -7346.35
111230236562,Disconnect,16.04.2024 17:32:21 da qarzdor: 590
111210381268,Connect,16.04.2024 17:32:21 da haqdor: -38535.69
111210109142,Connect,16.04.2024 17:32:21 da haqdor: -6148.26
111210294822,Connect,16.04.2024 17:32:21 da haqdor: -7689.05
111210389605,Connect,16.04.2024 17:32:21 da haqdor: -106337.1
111200983028,Connect,16.04.2024 17:32:21 da haqdor: -1098.25
111210021260,Connect,16.04.2024 17:32:21 da haqdor: -8592.28
111210152763,Connect,16.04.2024 17:32:21 da haqdor: -9691.59
111200912683,Connect,16.04.2024 17:32:21 da haqdor: -56634.78
111210289559,Connect,16.04.2024 17:32:21 da haqdor: -29736.96
111200765892,Connect,16.04.2024 17:32:21 da haqdor: -8664.86
021198256336,Connect,16.04.2024 17:32:21 da haqdor: -582.65
124200350223,Disconnect,16.04.2024 17:32:21 da qarzdor: 153633.03
